Quaterly Data,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Quaterly Data.1,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,Selling General Administrative Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Quaterly Data.2,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid,Quaterly Data ,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2012-12-31,0.18448806774441873,0.11134104280787178,0.18330437529616178,0.0,0.0,0.45492210805435884,0.16767937150923706,0.248868778280543,0.0,0.07252929777613737,0.1973637699763725,0.25008909646802846,0.0,0.33893356386709517,1.0,0.6471998745041796,0.2042006430553689,0.8888888888888891,0.6696233497040205,0.0,0.0,0.49871733820796016,0.25008909646802846,2012-12-31,0.6394871594418169,31585,0.3184705882352941,0.0,2749,-61,0.14593554593554592,0.4862450368689734,0.35826419910657303,1759,216,0.2786111277117074,,1543,,0.27838565022421524,0.4862450368689734,0.4862450368689734,3815,4015,0.4,0.39,2012-12-31,0.3742070975484314,5300,1669,6969,-2508,-1401,599,-226,-3536,0.05939861978310878,-1885,0,-65,0,1727,1727,-1444,0.5242567379827731,995,3319,4314,-33,-33,-191,-3,0.7370025774816119,0.5884620410296615,140.0,-191,2012-12-31,0.909547652818839,0.8679,0.8294261631946835,0.2194260485651215,3.7391,0.48547203757770335,,4.9229,0.2714974096320599,0.1886,0.6315266398409854,3.2847,0.09635914212454494,0.5314409536071174,9.6504,0.2309418810552316,1.2747,0.586561886898217,-0.1153,0.012146542153725598
2012-09-30,0.1687836797536566,0.10848042199229053,0.25011846469752014,0.0,0.0,0.41142783486170953,0.13116062112563664,0.2636396733759817,0.37872340425531914,0.02795976746332013,0.17537348142360143,0.20576594826777717,0.5503690014319459,0.2662828062048379,0.0,0.0579073571924793,0.11100651613139845,0.8333333333333333,0.6433493305447144,0.24521007447836718,0.0,0.543218789843162,0.20576594826777717,2012-09-30,0.5003713403431967,26650,0.48035294117647065,0.0,2919,-55,0.1617123617123617,0.5721781055019853,0.31199744735162727,2246,613,0.2839897209107751,,1633,,0.2834678624813154,0.5721781055019853,0.5721781055019853,3814,3972,0.43,0.41,2012-09-30,0.1336790673752786,0,0,0,0,0,0,0,0,0.3706046664475846,-1319,0,1,0,-1187,-1187,-2569,0.33492636843567664,-827,902,75,-33,-33,-191,114,0.6074369774313196,0.34790278322226575,0.0,-191,2012-09-30,0.12818497188851105,0.8419,0.8233058212389693,0.5116892673184065,7.9199,0.5980758664526347,,6.9812,0.2866063637417646,0.1742,0.3785814708876716,2.9964,0.12169925921939329,0.5264395385823445,8.6876,0.2387805510754204,1.3666,0.6337990211931095,0.8786,0.3764121987853458
2012-06-30,0.17128560431100848,0.09677419354838711,0.17753909335018164,0.0,0.0,0.3806945825507311,0.03670287853679488,0.22629635408540072,0.4042553191489362,0.022238626926271154,0.15886216070398695,0.1734661339635737,0.5428788231118509,0.2547506809989071,0.0,0.04642224861618449,0.09099355722092484,0.8333333333333333,0.6164590763944651,0.2232076866223207,0.0,0.5154610669902764,0.1734661339635737,2012-06-30,0.5409842473517571,27870,0.45905882352941174,0.0,2983,23,0.16036556036556038,0.5603374929098128,0.2811104020421187,1595,557,0.24843124365027192,,1038,,0.24813153961136025,0.5603374929098128,0.5603374929098128,3815,4014,0.27,0.26,2012-06-30,0.1336790673752786,0,0,0,0,0,0,0,0,0.4097929674663162,-1191,0,59,0,186,186,-2092,0.44806890803000843,904,-1362,-458,-32,-32,-191,-36,0.5859998742691898,0.4406115248921991,0.0,-191,2012-06-30,0.1268349368559564,0.854,0.8258756070146982,0.4548197203826343,7.1693,0.5778595360963575,,4.8026,0.24718436056457205,0.1832,0.5183982159305766,3.2688,0.0976402274238749,0.5136395433655269,6.1116,0.2036475192583152,0.8874,0.6081915788112023,0.9778,0.42140664794618954
2012-03-31,0.18772132409545805,0.09158044228038141,0.15716316537671776,0.0,0.0,0.4122933009243914,0.05769348800098184,0.1391792791387112,0.4127659574468085,0.020669927101596375,0.15070417294561966,0.1813347588768217,0.5512869154417614,0.26442331218294823,0.0,0.05293234430674776,0.10649534824015539,0.8333333333333333,0.5970383372859518,0.2581158678719655,0.0,0.5088711040108143,0.1813347588768217,2012-03-31,0.5110424891529531,26934,0.47905882352941176,0.0,2878,16,0.15093795093795093,0.5793391945547364,0.2922782386726228,2038,640,0.26994561644654275,,1398,,0.2694170403587444,0.5793391945547364,0.5793391945547364,3803,4055,0.37,0.35,2012-03-31,0.1336790673752786,0,0,0,0,0,0,0,0,0.2595300690108446,-1093,0,5,0,-2112,-2112,-1311,0.3662128368991387,2154,-1651,503,-27,-27,-190,84,0.6201672219777457,0.3255586044688357,,-190,2012-03-31,0.1279286361228361,0.8579,0.8267924034337297,0.5023178807947021,8.1646,0.6046665086564463,,6.2814,0.2710072025856896,0.1782,0.5201435012362439,3.2759,0.09706359488104072,0.5251929216873473,8.4456,0.2256521886243416,1.1934,0.6019446780070284,0.5117,0.27901129759028276
2011-12-31,0.17767513471901464,0.06441468857780482,0.06791975991154636,0.0,0.0,0.6419916767944611,0.009881544221444605,0.10454048993602749,0.425531914893617,0.0,0.0,0.14638080768292916,0.5358781989303242,0.24807933841160068,0.0,0.04297111355130778,0.08023521645048115,0.7777777777777779,0.5745364232227224,0.23423730740803905,0.0,0.4846157391050554,0.14638080768292916,2011-12-31,0.5685806981198452,29965,0.29564705882352943,0.0,2382,8,0.103992303992304,0.503403289846852,0.3232929164007658,1453,-12161,1.0,,13614,,1.0,0.503403289846852,0.503403289846852,3793,4111,3.59,3.33,2011-12-31,1.0,4256,-11353,-7097,-1942,-367,-1599,576,-3332,0.069750246467302,-1158,0,183,0,-2003,-2003,-1054,0.39283134203945547,3671,1289,4960,0,0,0,13,0.7648519519708306,0.49039592316738534,171.0,0,2011-12-31,0.16822461848693546,0.8684,0.8295772402213303,0.22198044780826232,4.6525,0.5100731515497571,,4.284,1.0,0.1902,0.8224657002957293,3.96,0.05145676601404675,0.9334375336317509,90.9358,1.0,11.8838,0.5726882694090507,-0.1055,0.078430092078626
2011-09-30,0.0785989222478829,0.07397037938729965,0.17145790554414791,0.0,0.0,0.3086215151180347,0.005769348800098051,0.06085192697768771,0.425531914893617,0.11137768755190558,0.023218172685159355,0.0,0.5024906066799663,0.17701078180305685,0.0,0.0,0.0,0.7777777777777779,0.3238408246344606,0.488089146625732,0.0,0.34567351264996393,0.0,2011-09-30,0.5345737403744674,27617,0.46952941176470586,0.0,2861,-5,0.1513227513227513,0.573312535450936,0.285449904275686,1846,194,0.285125201697245,,1652,,0.2845440956651719,0.573312535450936,0.573312535450936,3800,4031,0.43,0.41,2011-09-30,0.1336790673752786,0,0,0,0,0,0,0,0,0.400673677292146,-1113,0,6,0,-844,-844,119,0.515087524312309,-3066,890,-2176,0,0,0,-33,0.5391022820142076,0.3877564353848164,0.0,0,2011-09-30,0.13353384486559464,0.9404,0.8747797818585524,0.4731682960159782,7.7586,0.5937314831772983,,5.586,0.28498522259671416,0.2031,0.5197799001308965,3.6573,0.0695351572861366,0.6199502549037584,27.8772,0.2535443195019343,1.6331,0.4523047237134295,0.9677,0.4229086397178868
2011-06-30,0.09126250962278681,0.08283627510651247,0.1575580477017849,0.0,0.0,0.4177623098736787,0.06462898177131282,0.05117803089405526,0.43829787234042555,0.1501338008673987,0.017813622072147484,0.05013786506105444,0.5308969855703918,0.23277929110868256,0.0,0.04146964569840672,0.073621281954106,0.7777777777777779,0.2930477488749043,0.5468190346239127,0.0,0.3352893285611146,0.05013786506105444,2011-06-30,0.6315131141773834,29253,0.5688235294117647,0.0,2907,-21,0.1572871572871573,0.6287577992058991,0.28404594767070834,2606,206,0.3298272873961633,,2400,,0.32932735426008974,0.6287577992058991,0.6287577992058991,3799,4102,0.63,0.59,2011-06-30,0.1336790673752786,0,0,0,0,0,0,0,0,0.39541570818271443,-1093,0,144,0,-2366,-2366,-756,0.39066407335370945,-3848,101,-3747,0,0,0,24,0.4915131703023826,0.19926826081275317,0.0,0,2011-06-30,0.13739597040176357,0.9485,0.8877409112651298,0.5377483443708609,9.4182,0.6384304198403379,,7.3353,0.3207825413065543,0.2114,0.5993600620545888,3.7503,0.06366503800008458,0.7068711410680049,45.7404,0.30009135716138635,2.3099,0.44271608132289847,0.9325,0.4145497289884412
2011-03-31,0.14303310238645106,0.07321972002434572,0.18741115147685988,0.0,0.0,0.39616248664972553,0.07346713312465458,0.0,0.41702127659574467,0.12983297960690232,0.02226005097579581,0.043619755031605756,0.5234312849572252,0.28314874321040007,0.0,0.07284360083365082,0.10039488000782426,0.7777777777777779,0.24826800619969752,0.5213485701290579,0.0,0.290972211554709,0.043619755031605756,2011-03-31,0.5371926670054333,26776,0.5763529411764706,0.0,2734,54,0.1334295334295334,0.6508791832104368,0.2749840459476707,2776,220,0.3391501822745473,,2556,,0.33847533632286997,0.6508791832104368,0.6508791832104368,3771,4266,0.68,0.61,2011-03-31,0.1336790673752786,0,0,0,0,0,0,0,0,0.29419980282615843,-929,0,0,0,7285,7285,538,1.0,-3931,561,-3370,0,0,0,88,0.5053749921418244,0.8754736704560302,0.0,0,2011-03-31,0.1374814156569886,0.9763,0.9999999999999999,0.6155418900452014,11.0467,0.6822917227782507,,8.3832,0.34018538369380164,0.1978,0.4669850196344598,3.6797,0.06808973171209892,1.0,107.9848,0.31127978976574217,2.4553,0.40181208632473103,0.5853,0.3199568993665513
2010-12-31,0.1701308698999231,0.06068167985392574,0.06918338335176122,0.0,0.0,0.35850550583729235,0.0594733934818632,0.024964893119051368,0.4340425531914894,0.04161668358401771,0.01612993246637273,0.018260086658038466,0.5005446289791572,0.3214804182230415,0.0,0.0983125294130831,0.10532171106519805,0.7777777777777779,0.2006311740210267,0.48558758314855877,0.0,0.24324490391557474,0.018260086658038466,2010-12-31,0.510377985380917,27251,0.43976470588235295,0.0,3029,8,0.16623376623376623,0.5443845717526943,0.2115507338864071,280,92,0.19763341899241021,,188,,0.19730941704035876,0.5443845717526943,0.5443845717526943,3449,4178,0.03,0.12,2010-12-31,0.4148808503343049,5584,1562,7146,695,-903,-836,-1186,-2230,0.19084784751889583,-1146,0,0,0,5396,5396,2038,0.9663239788830231,-2907,-846,-3753,109,109,0,-7207,0.2674608662852832,0.24173526721547103,34.0,0,2010-12-31,0.14209545943913734,1.0062,0.0,0.44864921686113746,6.6486,0.5638352312515487,,0.8635,0.19540547852140536,0.1969,0.7079313521113108,3.8692,0.05657918510289048,0.33745351344672136,-25.2688,0.1519348544488682,0.1819,0.35772804691373994,0.2942,0.20665447658851957
2010-09-30,0.5003079291762895,0.06041793467234734,0.14326330753435473,0.0,0.0,0.5411556734062535,0.04578653409439637,0.09996359286420142,0.5234042553191489,0.1370305435083511,0.039124853491097844,0.1344700166938646,0.5114861639761586,0.5286835108552042,0.0,0.23943930260179735,0.2702299595339681,0.6111111111111112,0.19708315437620216,0.5824663141736313,0.0,0.22637828538072782,0.1344700166938646,2010-09-30,0.41128874643317836,24233,0.49658823529411766,0.0,2654,36,0.12746512746512745,0.6072036301758367,0.2575622208040842,1887,199,0.28727663897687206,,1688,,0.28681614349775786,0.6072036301758367,0.6072036301758367,3446,4174,0.49,0.43,2010-09-30,0.1336790673752786,0,0,0,0,0,0,0,0,0.3996878080841275,-919,0,862,0,-4448,-4448,2281,0.4933036954709642,-2543,-208,-2751,388,388,0,-34,0.5331929339284592,0.4283940938194172,0.0,0,2010-09-30,0.16485807543107137,1.0151,0.46706570029861083,0.6047303689687796,10.1763,0.658848751898816,,6.3125,0.29827980041860835,0.1688,0.4484656033354343,3.5723,0.0751602077414841,0.0,-90.6065,0.24657410644801103,1.4685,0.3398281698035918,1.0521,0.45657284660092734
2010-06-30,0.33010007698229415,0.052647595861229454,0.08174064128889591,0.0,0.0,0.4473354693772327,0.0,0.18109949550111826,0.7787234042553192,0.08950816646673432,0.11137467209912377,0.1595295706488098,0.4940335589361988,0.5400035884972352,0.0,0.30553750308137073,0.324914116654645,0.6111111111111112,0.16558047468768092,0.6013417476832111,0.0,0.19871272984224028,0.1595295706488098,2010-06-30,0.6135324238752297,27828,0.6823529411764706,0.0,3137,131,0.16479076479076477,0.6916477595008509,0.24282067645181873,2847,251,0.34154066814079964,,2596,,0.3413452914798206,0.6916477595008509,0.6916477595008509,3411,4610,0.76,0.61,2010-06-30,0.1336790673752786,0,0,0,0,0,0,0,0,0.39911271771278345,-959,0,0,0,333,333,2303,0.7100861350375105,-11675,342,-11333,312,312,0,-40,0.2608599987426919,0.055729779171566685,0.0,0,2010-06-30,0.15894526376950288,1.0311,0.6339570960928627,0.6945600756859036,12.0712,0.7098851552989087,,8.1187,0.3342418775133281,0.1951,0.7017501333204056,4.3916,0.029987775390091925,0.11807933306494361,-69.71,0.3019410577129129,2.2803,0.31133173792122115,0.8135,0.39828903546006666
2010-03-31,0.5807929176289452,0.031142219517143424,0.09879955773179594,0.0,0.0,0.6571097116340738,0.037807647455962545,0.23914287200291262,0.8170212765957447,0.14653501891667442,0.11905825007906834,0.27411700710896025,0.4987088009595261,0.7474839740975745,0.0,0.45940434305178957,0.49746323214787824,0.5555555555555556,0.11704730070400182,0.6626300528739553,0.0,0.16958785849244995,0.27411700710896025,2010-03-31,0.4766837352929679,25139,0.5868235294117647,0.0,3089,41,0.16883116883116883,0.6310975609756098,0.2518825781748564,2135,50,0.3110022111994263,,2085,,0.3106128550074739,0.6310975609756098,0.6310975609756098,3365,4569,0.62,0.5,2010-03-31,0.1336790673752786,0,0,0,0,0,0,0,0,0.3094807755504436,-1068,0,0,0,-354,-354,2589,0.6817449291469854,321,-1042,-721,530,530,0,79,0.6050166593323695,0.6761400757872729,0.0,0,2010-03-31,0.18909034981287495,1.0436,0.6793323674901922,0.6796962051928939,10.7046,0.6730777518018551,,6.7636,0.31784129902833236,0.1644,0.5600426625296943,4.5583,0.02278659598433097,0.29228781603880755,-37.0403,0.2615521694506164,1.6724,0.2808194812754673,0.5872,0.3153529680663489
2009-12-31,0.4284449576597382,0.03659971596672752,0.0,0.0,0.0,0.551301881928332,0.0262075738047014,0.3054558693503927,0.7021276595744681,0.30691150687459634,0.1731781734293315,0.27479226455086003,0.5034697149571028,0.7724403412334646,0.0,0.4821280505568879,0.5270119931048816,0.5555555555555556,0.12918526264682267,0.5261811359372335,0.0,0.13356579978187066,0.27479226455086003,2009-12-31,0.6035257788375094,29290,0.4802352941176471,0.0,3222,-84,0.19365079365079363,0.5485677821894499,0.2478621569878749,908,30,0.23886930018526265,,878,,0.23892376681614352,0.5485677821894499,0.5485677821894499,2991,3312,0.45,0.48,2009-12-31,0.2501285787759301,6580,3244,9824,2612,2201,-2832,955,2936,0.12159053565560303,-1069,0,2,0,647,647,4167,0.8251180883578773,-5472,-295,-5767,180,180,0,-2790,0.34522537247752566,0.1701293610348883,29.0,0,2009-12-31,0.17036074986755992,1.0628,0.7138502693796884,0.4431462209607905,6.3629,0.5561403130757049,,2.6084,0.23525870117507308,0.1813,1.0,4.8389,0.011782524958578566,0.42714316463314983,-11.0482,0.19062066476433237,0.7089,0.24229243472824097,0.4687,0.22497224580421865
2009-09-30,0.6626635873749038,0.03866910123757354,0.11996525035539413,0.0,0.0,0.7555334585497,0.15970048487080324,0.34238310708898945,0.9574468085106383,0.22423179846821073,0.17294561961637922,0.3785755819406149,0.6248179470547199,0.7786712773419024,0.0,0.4892880353181097,0.6560387300267736,0.5,0.06083920001493903,0.8044800727727557,0.0,0.14143074394383937,0.3785755819406149,2009-09-30,0.42610327170386586,24817,0.4724705882352941,0.0,3005,-125,0.17671957671957672,0.5563669880884856,0.25386088066368856,1112,99,0.2469371899838642,,1013,,0.24556053811659195,0.5563669880884856,0.5563669880884856,3259,3587,0.31,0.29,2009-09-30,0.1336790673752786,0,0,0,0,0,0,0,0,0.5584949063424253,-944,0,209,0,-5210,-5210,3121,0.4599611003056405,-1729,11,-1718,619,619,0,-223,0.5669830892060099,0.5659218607082189,0.0,0,2009-09-30,0.14534237913768647,1.0583,0.707728943208817,0.556680332177021,7.6804,0.591625278762349,,3.6734,0.2504795282621652,0.149,0.5085809860861978,4.1491,0.04149832199930034,0.41393211468476837,-13.5157,0.1953125881145461,0.812,0.24833990901839037,1.4098,0.5874093907137727
2009-06-30,0.3842956120092378,0.025420977885980925,0.1233612383509714,0.0,0.0,0.6298935660884617,0.15902534830908976,0.4569615644666355,1.0,0.2411183906985328,0.20928912950456735,0.35122765554367597,0.6175847846573733,0.7957818846135027,0.0,0.4873047531542032,0.6466496326271136,0.5,0.04222143377341231,0.7873671044402751,0.0,0.1084348453893301,0.35122765554367597,2009-06-30,0.2907790329515695,23346,0.2382352941176471,0.0,3110,-419,0.21510341510341507,0.3869115144639819,0.47843012125079765,2241,-15,0.3212215382776549,,2256,5.0,0.321136023916293,0.3869115144639819,0.3869115144639819,3001,3352,0.75,0.69,2009-06-30,0.1336790673752786,0,0,0,0,0,0,0,0,0.5286723627998686,-977,0,5,0,3638,3638,2365,0.8964712420116699,-7683,-1728,-9411,1651,1651,0,-470,0.34984597975733955,0.6301450411603292,0.0,0,2009-06-30,0.13153442589333011,1.0762,0.7275623549512911,0.2886576264059708,-0.2424,0.37823606726926023,,8.3588,0.35502787671191083,0.1339,0.4486110437775732,4.0358,0.04735114230906737,0.3640071508575847,-23.371,0.2661538635056337,1.8245,0.2092361425522282,1.1191,0.5116241102331353
2009-03-31,0.3966897613548883,0.0,0.1211498973305955,0.0,0.0,0.6805877803557621,0.09629902412078795,0.5140687574764654,0.9659574468085107,0.29436190827719855,0.21106584063552303,0.37883818205690933,0.5875016828423513,1.0,0.0,0.6269300584900166,0.7689401811802392,0.0,0.0,0.6953209392233782,0.0,0.0,0.37883818205690933,2009-03-31,0.19618496657936912,21413,0.18094117647058827,0.0,3692,-402,0.26945646945646945,0.3123227453204765,0.2964901084875558,-1662,-227,0.1006394549692225,,-1435,0.0,0.10062780269058297,0.3123227453204765,0.3123227453204765,2397,2397,-0.6,-0.6,2009-03-31,0.1336790673752786,0,0,0,0,0,0,0,0,0.4189944134078213,-1069,0,166,0,-2931,-2931,4499,0.6538482911919978,-945,-3869,-4814,0,0,0,-87,0.4544854466587037,0.37416699333594666,0.0,0,2009-03-31,0.15057162875745514,1.1276,0.753610593304581,0.25108798486281925,-4.5797,0.2614171362084011,,-6.8143,0.06447951605784037,0.1201,0.38098123818296414,4.525,0.024180124629513577,0.526750943682014,8.5908,0.05938215490114254,-1.1115,0.0,1.6754,0.6013844445895645
